player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand,displayname
d923,damir-dzumhur,Damir,Dzumhur,http://www.atpworldtour.com/en/players/damir-dzumhur/d923/overview,BIH,"Sarajevo, Bosnia-Herzegovina","Sarajevo, Bosnia-Herzegovina",1992.05.20,1992.0,5.0,20.0,2011.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand,Dzumhur D.
d935,gibril-diarra,Gibril,Diarra,http://www.atpworldtour.com/en/players/gibril-diarra/d935/overview,AUT,Vienna,Vienna,1990.05.26,1990.0,5.0,26.0,,187.0,85.0,"6'5""",77.0,196.0,,,Diarra G.
d934,marin-draganja,Marin,Draganja,http://www.atpworldtour.com/en/players/marin-draganja/d934/overview,CRO,"Split, Croatia","Split, Croatia",1991.05.13,1991.0,5.0,13.0,,172.0,78.0,"6'1""",73.0,185.0,Right-Handed,One-Handed Backhand,Draganja M.
d945,roy-dixon,Roy,Dixon,http://www.atpworldtour.com/en/players/roy-dixon/d945/overview,GBR,,,1938.08.20,1938.0,8.0,20.0,,,,,,,,,Dixon R.
d946,marcos-vinicius--dias,Marcos Vinicius ,Dias,http://www.atpworldtour.com/en/players/marcos-vinicius--dias/d946/overview,BRA,"Sao Paulo, Brazil","Sao Paulo, Brazil",1993.04.24,1993.0,4.0,24.0,,179.0,81.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Dias M.
d960,kirill-dmitriev,Kirill,Dmitriev,http://www.atpworldtour.com/en/players/kirill-dmitriev/d960/overview,RUS,Spain/Russia,Ufa,1991.08.09,1991.0,8.0,9.0,,185.0,84.0,"6'3""",75.0,191.0,,,Dmitriev K.
d961,tudor-dumitrescu,Tudor,Dumitrescu,http://www.atpworldtour.com/en/players/tudor-dumitrescu/d961/overview,ROU,,,1989.07.14,1989.0,7.0,14.0,,,,,,,,,Dumitrescu T.
d981,arthur-de-greef,Arthur,De Greef,http://www.atpworldtour.com/en/players/arthur-de-greef/d981/overview,BEL,"Uccle, Belgium","Uccle, Belgium",1992.03.27,1992.0,3.0,27.0,2010.0,161.0,73.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,De Greef A.
d985,joao-domingues,Joao,Domingues,http://www.atpworldtour.com/en/players/joao-domingues/d985/overview,POR,"Porto, Portugal","Oliveira de Azemeis, Portugal",1993.10.05,1993.0,10.0,5.0,2013.0,154.0,70.0,,,,Right-Handed,Two-Handed Backhand,Domingues J.
d994,james-duckworth,James,Duckworth,http://www.atpworldtour.com/en/players/james-duckworth/d994/overview,AUS,"Sydney, Australia","Sydney, Australia",1992.01.21,1992.0,1.0,21.0,2010.0,181.0,82.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Duckworth J.
da01,patrick-davidson,Patrick,Davidson,http://www.atpworldtour.com/en/players/patrick-davidson/da01/overview,USA,"Greenwich, USA","Greenwich, USA",1990.04.09,1990.0,4.0,9.0,,165.0,75.0,"6'0""",72.0,183.0,,,Davidson P.
da02,maxim-dubarenco,Maxim,Dubarenco,http://www.atpworldtour.com/en/players/maxim-dubarenco/da02/overview,BLR,,,1993.06.24,1993.0,6.0,24.0,,,,,,,,,Dubarenco M.
da13,dragos-dima,Dragos,Dima,http://www.atpworldtour.com/en/players/dragos-dima/da13/overview,ROU,Bucharest,Ploiesti,1992.06.16,1992.0,6.0,16.0,,154.0,70.0,"5'11""",71.0,180.0,Right-Handed,One-Handed Backhand,Dima D.
da17,maximilian-dinslaken,Maximilian,Dinslaken,http://www.atpworldtour.com/en/players/maximilian-dinslaken/da17/overview,GER,,,1992.06.08,1992.0,6.0,8.0,,,,,,,Right-Handed,Two-Handed Backhand,Dinslaken M.
da23,patrick-daciek,Patrick,Daciek,http://www.atpworldtour.com/en/players/patrick-daciek/da23/overview,USA,"Wesley Chapel, FL, USA","Linthicum, MD",1990.03.09,1990.0,3.0,9.0,,165.0,75.0,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand,Daciek P.
da29,david-de-goede,David,De Goede,http://www.atpworldtour.com/en/players/david-de-goede/da29/overview,NED,,,1990.10.06,1990.0,10.0,6.0,,,,,,,,,De Goede D.
da30,shalva-dzhanashia,Shalva,Dzhanashia,http://www.atpworldtour.com/en/players/shalva-dzhanashia/da30/overview,RUS,,,1992.08.26,1992.0,8.0,26.0,,,,,,,Left-Handed,Two-Handed Backhand,Dzhanashia S.
da31,hugo-dellien,Hugo,Dellien,http://www.atpworldtour.com/en/players/hugo-dellien/da31/overview,BOL,,,1993.06.16,1993.0,6.0,16.0,,,,,,,,,Dellien H.
da44,luciano-doria,Luciano,Doria,http://www.atpworldtour.com/en/players/luciano-doria/da44/overview,ARG,Argentina,"Buenos Aires, Argentina",1993.01.27,1993.0,1.0,27.0,,172.0,78.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Doria L.
da55,charles-devoe,Charles,Devoe,http://www.atpworldtour.com/en/players/charles-devoe/da55/overview,USA,"Indianapolis, USA","Indianapolis, USA",1930.03.18,1930.0,3.0,18.0,,,,,,,,,Devoe C.
da53,ariez-elyaas-deen-heshaam,Ariez Elyaas,Deen Heshaam,http://www.atpworldtour.com/en/players/ariez-elyaas-deen-heshaam/da53/overview,MAS,,,1993.12.24,1993.0,12.0,24.0,,,,,,,Right-Handed,Two-Handed Backhand,Deen Heshaam A.
da59,florent-diep,Florent,Diep,http://www.atpworldtour.com/en/players/florent-diep/da59/overview,FRA,France,"Vincennes, France",1991.09.24,1991.0,9.0,24.0,,176.0,80.0,"6'3""",75.0,191.0,,,Diep F.
da67,matteo-donati,Matteo,Donati,http://www.atpworldtour.com/en/players/matteo-donati/da67/overview,ITA,"Alessandria, Italy","Alessandria, Italy",1995.02.28,1995.0,2.0,28.0,2013.0,163.0,74.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Donati M.
da81,taro-daniel,Taro,Daniel,http://www.atpworldtour.com/en/players/taro-daniel/da81/overview,JPN,"Valencia, Spain","New York, NY, USA",1993.01.27,1993.0,1.0,27.0,2010.0,168.0,76.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,Daniel T.
da86,joris-de-loore,Joris,De Loore,http://www.atpworldtour.com/en/players/joris-de-loore/da86/overview,BEL,,"Bruges, Belgium",1993.04.21,1993.0,4.0,21.0,2011.0,190.0,86.0,"6'3""",75.0,191.0,Right-Handed,Two-Handed Backhand,De Loore J.
da89,mate-delic,Mate,Delic,http://www.atpworldtour.com/en/players/mate-delic/da89/overview,CRO,"Split, Croatia","Split, Croatia",1993.04.29,1993.0,4.0,29.0,,189.0,86.0,"6'5""",77.0,196.0,Right-Handed,Two-Handed Backhand,Delic M.
db16,gonzalo-de-urruticoechea,Gonzalo,De Urruticoechea,http://www.atpworldtour.com/en/players/gonzalo-de-urruticoechea/db16/overview,CHI,,,,,,,,,,,,,,,De Urruticoechea G.
db28,andrew-dzulynsky,Andrew,Dzulynsky,http://www.atpworldtour.com/en/players/andrew-dzulynsky/db28/overview,USA,,,1993.03.30,1993.0,3.0,30.0,,,,,,,,,Dzulynsky A.
db22,anthony-delcore,Anthony,Delcore,http://www.atpworldtour.com/en/players/anthony-delcore/db22/overview,USA,,,1993.12.20,1993.0,12.0,20.0,,,,,,,,,Delcore A.
db44,djordje-djokovic,Djordje,Djokovic,http://www.atpworldtour.com/en/players/djordje-djokovic/db44/overview,SRB,,,1995.07.17,1995.0,7.0,17.0,,,,,,,,,Djokovic D.
db49,andre-dome,Andre,Dome,http://www.atpworldtour.com/en/players/andre-dome/db49/overview,USA,"Arroyo Grande, CA",Samosir Island,1990.08.13,1990.0,8.0,13.0,,170.0,77.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand,Dome A.
db51,cedric-de-zutter,Cedric,De Zutter,http://www.atpworldtour.com/en/players/cedric-de-zutter/db51/overview,BEL,,,1992.01.27,1992.0,1.0,27.0,,,,,,,,,De Zutter C.
db59,dennis-novak,Dennis,Novak,http://www.atpworldtour.com/en/players/dennis-novak/db59/overview,AUT,"Neufeld, Austria","Wiener Neustadt, Austria",1993.08.28,1993.0,8.0,28.0,2011.0,176.0,80.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand,Novak D.
db63,laslo-djere,Laslo,Djere,http://www.atpworldtour.com/en/players/laslo-djere/db63/overview,SRB,"Senta, Serbia","Senta, Serbia",1995.06.02,1995.0,6.0,2.0,2013.0,176.0,80.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,Djere L.
db69,tomislav-draganja,Tomislav,Draganja,http://www.atpworldtour.com/en/players/tomislav-draganja/db69/overview,CRO,"Zagreb, Croatia","Split, Croatia",1994.08.10,1994.0,8.0,10.0,,192.0,87.0,"6'3""",75.0,191.0,,,Draganja T.
db79,mihaita-daniel-damian,Mihaita Daniel,Damian,http://www.atpworldtour.com/en/players/mihaita-daniel-damian/db79/overview,ROU,,,,,,,,,,,,,,,Damian M.
dc07,max-de-vroome,Max,De Vroome,http://www.atpworldtour.com/en/players/max-de-vroome/dc07/overview,NED,,,1994.06.01,1994.0,6.0,1.0,,,,,,,Right-Handed,Two-Handed Backhand,De Vroome M.
dc43,f-de-kort,F,de Kort,http://www.atpworldtour.com/en/players/f-de-kort/dc43/overview,NED,,,,,,,,,,,,,,,De Kort F.
dc51,nuno-deus,Nuno,Deus,http://www.atpworldtour.com/en/players/nuno-deus/dc51/overview,POR,,,1995.05.07,1995.0,5.0,7.0,,163.0,74.0,"6'0""",72.0,183.0,,,Deus N.
dc58,jared-donaldson,Jared,Donaldson,http://www.atpworldtour.com/en/players/jared-donaldson/dc58/overview,USA,"Irvine, CA, USA","Providence, RI, USA",1996.10.09,1996.0,10.0,9.0,2014.0,165.0,75.0,"6'2""",74.0,188.0,Right-Handed,Two-Handed Backhand,Donaldson J.
dc77,per-erik-dahl,Per-Erik,Dahl,http://www.atpworldtour.com/en/players/per-erik-dahl/dc77/overview,NOR,,,1943.10.20,1943.0,10.0,20.0,,,,,,,,,Dahl P.
dc76,viktor-durasovic,Viktor,Durasovic,http://www.atpworldtour.com/en/players/viktor-durasovic/dc76/overview,NOR,,,1997.03.19,1997.0,3.0,19.0,,,,,,,,,Durasovic V.
dc79,g-doughty,G.,Doughty,http://www.atpworldtour.com/en/players/g-doughty/dc79/overview,IRL,,,,,,,,,,,,,,,Doughty G.
dc80,j-drurybyrne,J.,Drury-Byrne,http://www.atpworldtour.com/en/players/j-drurybyrne/dc80/overview,IRL,,,,,,,,,,,,,,,Drury-Byrne J.
dc85,c-diederichs,C.,Diederichs,http://www.atpworldtour.com/en/players/c-diederichs/dc85/overview,RSA,,,,,,,,,,,,,,,Diederichs C.
dc86,fernando-demattei,Fernando,Demattei,http://www.atpworldtour.com/en/players/fernando-demattei/dc86/overview,ARG,,,,,,,,,,,,,,,Demattei F.
dc89,r-w--davies,R. W. ,Davies,http://www.atpworldtour.com/en/players/r-w--davies/dc89/overview,GBR,,,,,,,,,,,,,,,Davies R.
dc90,t-l--darcy,T. L. ,Darcy,http://www.atpworldtour.com/en/players/t-l--darcy/dc90/overview,GBR,,,,,,,,,,,,,,,Darcy T.
dc91,g-doherty,G.,Doherty,http://www.atpworldtour.com/en/players/g-doherty/dc91/overview,IRL,,,,,,,,,,,,,,,Doherty G.
dc94,unknown-daniele,Unknown,Daniele,http://www.atpworldtour.com/en/players/unknown-daniele/dc94/overview,ITA,,,,,,,,,,,,,,,Daniele U.
dd00,michael-de-ville,Michael,De Ville,http://www.atpworldtour.com/en/players/michael-de-ville/dd00/overview,BEL,,,1946.07.17,1946.0,7.0,17.0,,,,,,,,,De Ville M.
dd02,john-decker,John,Decker,http://www.atpworldtour.com/en/players/john-decker/dd02/overview,AUS,,,1945.10.02,1945.0,10.0,2.0,,,,,,,,,Decker J.
dd05,raymundo-deyro,Raymundo,Deyro,http://www.atpworldtour.com/en/players/raymundo-deyro/dd05/overview,PHI,,,1928.03.14,1928.0,3.0,14.0,,,,,,,,,Deyro R.
dd06,bernard-destremau,Bernard,Destremau,http://www.atpworldtour.com/en/players/bernard-destremau/dd06/overview,FRA,,,1917.02.11,1917.0,2.0,11.0,,,,,,,,,Destremau B.
dd09,andres-donnadieu,Andres,Donnadieu,http://www.atpworldtour.com/en/players/andres-donnadieu/dd09/overview,MEX,,,1936.08.30,1936.0,8.0,30.0,,,,,,,,,Donnadieu A.
dd10,luc-despiegelaere,Luc,Despiegelaere,http://www.atpworldtour.com/en/players/luc-despiegelaere/dd10/overview,BEL,,,,,,,,,,,,,,,Despiegelaere L.
dd12,albert-driscole,Albert,Driscole,http://www.atpworldtour.com/en/players/albert-driscole/dd12/overview,USA,,,,,,,,,,,,,,,Driscole A.
dd11,jon-douglas,Jon,Douglas,http://www.atpworldtour.com/en/players/jon-douglas/dd11/overview,USA,,,1936.09.10,1936.0,9.0,10.0,,,,,,,,,Douglas J.
dd13,edward-dailey,Edward,Dailey,http://www.atpworldtour.com/en/players/edward-dailey/dd13/overview,USA,,,,,,,,,,,,,,,Dailey E.
dd14,david-dickenson,David,Dickenson,http://www.atpworldtour.com/en/players/david-dickenson/dd14/overview,USA,,,,,,,,,,,,,,,Dickenson D.
dd16,ian-dicker,Ian,Dicker,http://www.atpworldtour.com/en/players/ian-dicker/dd16/overview,AUS,,,,,,,,,,,,,,,Dicker I.
dd15,wilbert-davis,Wilbert,Davis,http://www.atpworldtour.com/en/players/wilbert-davis/dd15/overview,USA,,,,,,,,,,,,,,,Davis W.
dd18,sven-davidson,Sven,Davidson,http://www.atpworldtour.com/en/players/sven-davidson/dd18/overview,SWE,,Boras,1928.07.13,1928.0,7.0,13.0,,,,,,,,,Davidson S.
dd17,gil-de-kermadec,Gil,De Kermadec,http://www.atpworldtour.com/en/players/gil-de-kermadec/dd17/overview,FRA,,,,,,,,,,,,,,,De Kermadec G.
dd19,a-dickie-dillon,A. Dickie,Dillon,http://www.atpworldtour.com/en/players/a-dickie-dillon/dd19/overview,GBR,,,,,,,,,,,,,,,Dillon A.
dd20,gerald-dubie,Gerald,Dubie,http://www.atpworldtour.com/en/players/gerald-dubie/dd20/overview,USA,,,,,,,,,,,,,,,Dubie G.
dd22,jack-dobbs,Jack,Dobbs,http://www.atpworldtour.com/en/players/jack-dobbs/dd22/overview,AUS,,,,,,,,,,,,,,,Dobbs J.
dd24,emilio-martinez-del-rey,Emilio Martinez,Del Rey,http://www.atpworldtour.com/en/players/emilio-martinez-del-rey/dd24/overview,ESP,,,,,,,,,,,,,,,Del Rey E.
dd25,r-bob-dabbs,R. Bob,Dabbs,http://www.atpworldtour.com/en/players/r-bob-dabbs/dd25/overview,GBR,,,,,,,,,,,,,,,Dabbs R.
dd26,gordon-davis,Gordon,Davis,http://www.atpworldtour.com/en/players/gordon-davis/dd26/overview,USA,,,1935.09.10,1935.0,9.0,10.0,,,,,,,,,Davis G.
dd27,alfred-dehnert,Alfred,Dehnert,http://www.atpworldtour.com/en/players/alfred-dehnert/dd27/overview,NED,,,1928.05.12,1928.0,5.0,12.0,,,,,,,,,Dehnert A.
dd28,irvin-dorfman,Irvin,Dorfman,http://www.atpworldtour.com/en/players/irvin-dorfman/dd28/overview,USA,,,,,,,,,,,,,,,Dorfman I.
dd29,gabriel-dubitzky,Gabriel,Dubitzky,http://www.atpworldtour.com/en/players/gabriel-dubitzky/dd29/overview,ISR,,,1935.06.16,1935.0,6.0,16.0,,,,,,,,,Dubitzky G.
dd31,jean-de-la-prade,Jean,De La Prade,http://www.atpworldtour.com/en/players/jean-de-la-prade/dd31/overview,FRA,,,,,,,,,,,,,,,De La Prade J.
dd32,roger-dubuc,Roger,Dubuc,http://www.atpworldtour.com/en/players/roger-dubuc/dd32/overview,FRA,,,,,,,,,,,,,,,Dubuc R.
dd34,ivan-devroe,Ivan,Devroe,http://www.atpworldtour.com/en/players/ivan-devroe/dd34/overview,BEL,,,,,,,,,,,,,,,Devroe I.
dd35,paul-desq,Paul,Desq,http://www.atpworldtour.com/en/players/paul-desq/dd35/overview,FRA,,,,,,,,,,,,,,,Desq P.
dd36,leslie-dodson,Leslie,Dodson,http://www.atpworldtour.com/en/players/leslie-dodson/dd36/overview,USA,,,1937.02.24,1937.0,2.0,24.0,,,,,,,,,Dodson L.
dd37,graham-daniels,Graham,Daniels,http://www.atpworldtour.com/en/players/graham-daniels/dd37/overview,GBR,,,,,,,,,,,,,,,Daniels G.
dd38,j-delwitt,J.,Delwitt,http://www.atpworldtour.com/en/players/j-delwitt/dd38/overview,USA,,,,,,,,,,,,,,,Delwitt J.
dd39,ernesto-della-paolera,Ernesto,Della Paolera,http://www.atpworldtour.com/en/players/ernesto-della-paolera/dd39/overview,ARG,,,,,,,,,,,,,,,Della Paolera E.
dd40,jose-maria-draper,Jose-Maria,Draper,http://www.atpworldtour.com/en/players/jose-maria-draper/dd40/overview,ESP,,,,,,,,,,,,,,,Draper J.
dd41,george-druliner,George,Druliner,http://www.atpworldtour.com/en/players/george-druliner/dd41/overview,USA,,,1922.11.06,1922.0,11.0,6.0,,,,,,,,,Druliner G.
dd42,jerry-darlymple,Jerry,Darlymple,http://www.atpworldtour.com/en/players/jerry-darlymple/dd42/overview,USA,,,,,,,,,,,,,,,Darlymple J.
dd44,william-demas,William,Demas,http://www.atpworldtour.com/en/players/william-demas/dd44/overview,USA,,,,,,,,,,,,,,,Demas W.
dd43,stanley-drobac,Stanley,Drobac,http://www.atpworldtour.com/en/players/stanley-drobac/dd43/overview,USA,,,,,,,,,,,,,,,Drobac S.
dd45,john-diggle,John,Diggle,http://www.atpworldtour.com/en/players/john-diggle/dd45/overview,AUS,,,,,,,,,,,,,,,Diggle J.
dd46,roland-dubuisson,Roland,Dubuisson,http://www.atpworldtour.com/en/players/roland-dubuisson/dd46/overview,FRA,,,,,,,,,,,,,,,Dubuisson R.
dd47,roger-dessair,Roger,Dessair,http://www.atpworldtour.com/en/players/roger-dessair/dd47/overview,FRA,,,,,,,,,,,,,,,Dessair R.
dd48,jean-ducos-de-la-haille,Jean Ducos,De La Haille,http://www.atpworldtour.com/en/players/jean-ducos-de-la-haille/dd48/overview,FRA,,,,,,,,,,,,,,,De La Haille J.
dd50,roy-de-valk,Roy,De Valk,http://www.atpworldtour.com/en/players/roy-de-valk/dd50/overview,NED,"Zoetermeer, Netherlands","Bangkok, Thailand",1991.12.30,1991.0,12.0,30.0,,187.0,85.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand,De Valk R.
dd49,guy-delhomme,Guy,Delhomme,http://www.atpworldtour.com/en/players/guy-delhomme/dd49/overview,FRA,,,,,,,,,,,,,,,Delhomme G.
dd52,calhoun-dickson,Calhoun,Dickson,http://www.atpworldtour.com/en/players/calhoun-dickson/dd52/overview,USA,,,,,,,,,,,,,,,Dickson C.
dd56,g-dunklin,G.,Dunklin,http://www.atpworldtour.com/en/players/g-dunklin/dd56/overview,USA,,,,,,,,,,,,,,,Dunklin G.
dd55,marcello-del-bello,Marcello,Del Bello,http://www.atpworldtour.com/en/players/marcello-del-bello/dd55/overview,ITA,,,1921.01.25,1921.0,1.0,25.0,,,,,,,,,Del Bello M.
dd58,akg-davis,A.K.G.,Davis,http://www.atpworldtour.com/en/players/akg-davis/dd58/overview,USA,,,,,,,,,,,,,,,Davis A.
dd57,rolando-del-bello,Rolando,Del Bello,http://www.atpworldtour.com/en/players/rolando-del-bello/dd57/overview,ITA,,,1925.10.26,1925.0,10.0,26.0,,,,,,,,,Del Bello R.
dd60,richard-doss,Richard,Doss,http://www.atpworldtour.com/en/players/richard-doss/dd60/overview,USA,,,,,,,,,,,,,,,Doss R.
dd59,edmund-david,Edmund,David,http://www.atpworldtour.com/en/players/edmund-david/dd59/overview,GBR,,,,,,,,,,,,,,,David E.
dd62,michael-de-wet,Michael,De Wet,http://www.atpworldtour.com/en/players/michael-de-wet/dd62/overview,RSA,,,,,,,,,,,,,,,De Wet M.
dd64,murray-deloford,Murray,Deloford,http://www.atpworldtour.com/en/players/murray-deloford/dd64/overview,GBR,,,,,,,,,,,,,,,Deloford M.
dd69,michel-dulac-de-fugeres,Michel Dulac,De Fugeres,http://www.atpworldtour.com/en/players/michel-dulac-de-fugeres/dd69/overview,FRA,,,,,,,,,,,,,,,De Fugeres M.
dd68,sharod-deodhar,Sharod,Deodhar,http://www.atpworldtour.com/en/players/sharod-deodhar/dd68/overview,USA,,,,,,,,,,,,,,,Deodhar S.
dd70,henri-doublet,Henri,Doublet,http://www.atpworldtour.com/en/players/henri-doublet/dd70/overview,FRA,,,,,,,,,,,,,,,Doublet H.
dd71,carlo-della-vida,Carlo,Della Vida,http://www.atpworldtour.com/en/players/carlo-della-vida/dd71/overview,ITA,,,,,,,,,,,,,,,Della Vida C.
dd73,jacques-delire,Jacques,Delire,http://www.atpworldtour.com/en/players/jacques-delire/dd73/overview,BEL,,,,,,,,,,,,,,,Delire J.
dd72,pierre-geelhand-de-merxem,Pierre Geelhand,De Merxem,http://www.atpworldtour.com/en/players/pierre-geelhand-de-merxem/dd72/overview,BEL,,,,,,,,,,,,,,,De Merxem P.
dd74,bernard-du-pont,Bernard,Du Pont,http://www.atpworldtour.com/en/players/bernard-du-pont/dd74/overview,SUI,,,1928.09.21,1928.0,9.0,21.0,,,,,,,,,Du Pont B.
dd75,jack-dart,Jack,Dart,http://www.atpworldtour.com/en/players/jack-dart/dd75/overview,AUS,,,,,,,,,,,,,,,Dart J.
dd77,charles-dobbs,Charles,Dobbs,http://www.atpworldtour.com/en/players/charles-dobbs/dd77/overview,GBR,,,,,,,,,,,,,,,Dobbs C.
dd76,ellsworth-donnell,Ellsworth,Donnell,http://www.atpworldtour.com/en/players/ellsworth-donnell/dd76/overview,USA,,,,,,,,,,,,,,,Donnell E.
dd79,roy-dunlop,Roy,Dunlop,http://www.atpworldtour.com/en/players/roy-dunlop/dd79/overview,AUS,,,,,,,,,,,,,,,Dunlop R.
dd80,louis-desloges,Louis,Desloges,http://www.atpworldtour.com/en/players/louis-desloges/dd80/overview,FRA,,,,,,,,,,,,,,,Desloges L.
dd81,giorgio-de-stefani,Giorgio,De Stefani,http://www.atpworldtour.com/en/players/giorgio-de-stefani/dd81/overview,ITA,,Verona,1904.02.24,1904.0,2.0,24.0,,,,,,,,,De Stefani G.
dd82,rene-de-buzelet,Rene,De Buzelet,http://www.atpworldtour.com/en/players/rene-de-buzelet/dd82/overview,FRA,,,,,,,,,,,,,,,De Buzelet R.
dd83,leopold-de-borman,Leopold,De Borman,http://www.atpworldtour.com/en/players/leopold-de-borman/dd83/overview,BEL,,,,,,,,,,,,,,,De Borman L.
dd84,e-f-ramey-donovan,E. F. Ramey,Donovan,http://www.atpworldtour.com/en/players/e-f-ramey-donovan/dd84/overview,USA,,,,,,,,,,,,,,,Donovan E.
dd86,ralph-demott,Ralph,DeMott,http://www.atpworldtour.com/en/players/ralph-demott/dd86/overview,USA,,,,,,,,,,,,,,,Demott R.
dd85,hunt-dickinson,Hunt,Dickinson,http://www.atpworldtour.com/en/players/hunt-dickinson/dd85/overview,USA,,,,,,,,,,,,,,,Dickinson H.
dd87,s-h-ellsworth-davenport,S. H. Ellsworth,Davenport,http://www.atpworldtour.com/en/players/s-h-ellsworth-davenport/dd87/overview,USA,,,,,,,,,,,,,,,Davenport S.
dd88,alberto-del-bono,Alberto,Del Bono,http://www.atpworldtour.com/en/players/alberto-del-bono/dd88/overview,ITA,,,,,,,,,,,,,,,Del Bono A.
dd89,emmanuel-du-plaix,Emmanuel,Du Plaix,http://www.atpworldtour.com/en/players/emmanuel-du-plaix/dd89/overview,FRA,,,,,,,,,,,,,,,Du Plaix E.
dd92,r-douillet,R.,Douillet,http://www.atpworldtour.com/en/players/r-douillet/dd92/overview,FRA,,,,,,,,,,,,,,,Douillet R.
dd91,herman-david,Herman,David,http://www.atpworldtour.com/en/players/herman-david/dd91/overview,GBR,,,1905.06.26,1905.0,6.0,26.0,,,,,,,,,David H.
dd94,oscar-de-minerbi,Oscar,De Minerbi,http://www.atpworldtour.com/en/players/oscar-de-minerbi/dd94/overview,ITA,,,1908.02.26,1908.0,2.0,26.0,,,,,,,,,De Minerbi O.
dd96,sam-daniel,Sam,Daniel,http://www.atpworldtour.com/en/players/sam-daniel/dd96/overview,USA,,,,,,,,,,,,,,,Daniel S.
dd98,david-davidson,David,Davidson,http://www.atpworldtour.com/en/players/david-davidson/dd98/overview,AUS,,,,,,,,,,,,,,,Davidson D.
dd99,john-drinkall,John,Drinkall,http://www.atpworldtour.com/en/players/john-drinkall/dd99/overview,GBR,,,1922.01.01,1922.0,1.0,1.0,,,,,,,,,Drinkall J.
de01,f-davidson,F.,Davidson,http://www.atpworldtour.com/en/players/f-davidson/de01/overview,COL,,,,,,,,,,,,,,,Davidson F.
de00,jack-darkins,Jack,Darkins,http://www.atpworldtour.com/en/players/jack-darkins/de00/overview,GBR,,,,,,,,,,,,,,,Darkins J.
de22,bruce-daniels,Bruce,Daniels,http://www.atpworldtour.com/en/players/bruce-daniels/de22/overview,USA,,,,,,,,,,,,,,,Daniels B.
de23,walter-driver,Walter,Driver,http://www.atpworldtour.com/en/players/walter-driver/de23/overview,USA,,,,,,,,,,,,,,,Driver W.
de26,larry-dee,Larry,Dee,http://www.atpworldtour.com/en/players/larry-dee/de26/overview,USA,,,,,,,,,,,,,,,Dee L.
de24,john-doeg,John,Doeg,http://www.atpworldtour.com/en/players/john-doeg/de24/overview,USA,,Guaymas,1908.12.07,1908.0,12.0,7.0,,,,,,,,,Doeg J.
de27,lewis-duff,Lewis,Duff,http://www.atpworldtour.com/en/players/lewis-duff/de27/overview,CAN,,,,,,,,,,,,,,,Duff L.
de25,robert-decker,Robert,Decker,http://www.atpworldtour.com/en/players/robert-decker/de25/overview,USA,,,,,,,,,,,,,,,Decker R.
de30,gyorgy-dallos,Gyorgy,Dallos,http://www.atpworldtour.com/en/players/gyorgy-dallos/de30/overview,HUN,,,,,,,,,,,,,,,Dallos G.
de34,dmitrii-dosuzhev,Dmitrii,Dosuzhev,http://www.atpworldtour.com/en/players/dmitrii-dosuzhev/de34/overview,RUS,,,,,,,,,,,,,,,Dosuzhev D.
de37,k-dohnal,K.,Dohnal,http://www.atpworldtour.com/en/players/k-dohnal/de37/overview,GER,,,,,,,,,,,,,,,Dohnal K.
